Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Price,Duration_Hr,Duration_Min,Total_Rating
Multiple carriers,24/06/2019,Delhi,Cochin,DEL → BOM → COK,15:00,1:30,10:30,1,13377,10,30,5
Vistara,3/5/2019,Banglore,Delhi,BLR → DEL,11:30,14:20,2:50,0,4668,2,50,9
IndiGo,1/3/2019,Banglore,New Delhi,BLR → HYD → DEL,7:30,12:20,4:50,1,8110,4,50,8
Jet Airways,6/4/2019,Banglore,Delhi,BLR → DEL,8:20,11:20,3h,0,4544,3h,30,8
Air India,27/06/2019,Delhi,Cochin,DEL → AMD → BOM → COK,16:40,19:15,26:35:00,2,9653,26,35,10
Jet Airways,1/5/2019,Kolkata,Banglore,CCU → BOM → BLR,8:25,18:15,9:50,1,14781,9,50,7
Vistara Premium economy,6/4/2019,Banglore,Delhi,BLR → DEL,11:30,14:20,2:50,0,5969,2,50,9
SpiceJet,3/4/2019,Mumbai,Hyderabad,BOM → HYD,13:15,14:45,1:30,0,2017,1,30,5
Jet Airways,6/6/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,23:35,6:35,1,14151,6,35,6
Jet Airways,9/6/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,4:40,12:10,1,13731,12,10,9
Jet Airways,3/3/2019,Delhi,Cochin,DEL → BOM → COK,9:00,18:50,9:50,1,15400,9,50,7
Jet Airways,9/5/2019,Kolkata,Banglore,CCU → DEL → BLR,9:35,10:55,25:20:00,1,8066,25,20,4
Jet Airways,3/3/2019,Delhi,Cochin,DEL → BHO → BOM → COK,5:40,18:50,37:10:00,2,21314,37,10,10
Air India,1/3/2019,Banglore,New Delhi,BLR → CCU → DEL,11:05,22:45,11:40,1,14069,11,40,10
Jet Airways,15/03/2019,Mumbai,Hyderabad,BOM → HYD,15:50,17:20,1:30,0,2470,1,30,8
IndiGo,24/04/2019,Kolkata,Banglore,CCU → BLR,20:20,22:55,2:35,0,4804,2,35,7
Air India,15/03/2019,Banglore,New Delhi,BLR → CCU → DEL,5:50,12:55,7:05,1,9029,7,5,5
IndiGo,12/5/2019,Kolkata,Banglore,CCU → BLR,4:40,7:15,2:35,0,4804,2,35,7
Jet Airways,9/5/2019,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,19:00,19:55,2,15129,19,55,4
IndiGo,24/03/2019,Mumbai,Hyderabad,BOM → HYD,19:05,20:30,1:25,0,2754,1,25,4
Jet Airways,1/4/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,8:15,11:05,1,13364,11,5,8
IndiGo,24/03/2019,Kolkata,Banglore,CCU → MAA → BLR,17:35,22:15,4:40,1,6933,4,40,6
Jet Airways,18/05/2019,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,12:35,13:30,2,15129,13,30,8
Multiple carriers,9/6/2019,Delhi,Cochin,DEL → BOM → COK,11:25,19:00,7:35,1,11200,7,35,6
Jet Airways,15/05/2019,Mumbai,Hyderabad,BOM → HYD,2:55,4:20,1:25,0,3210,1,25,5
Jet Airways,18/06/2019,Mumbai,Hyderabad,BOM → HYD,10:20,11:50,1:30,0,8040,1,30,5
Jet Airways,12/6/2019,Delhi,Cochin,DEL → NAG → BOM → COK,14:35,4:25,13:50,2,10919,13,50,6
IndiGo,27/06/2019,Delhi,Cochin,DEL → HYD → COK,7:35,16:10,8:35,1,6442,8,35,7
IndiGo,1/4/2019,Delhi,Cochin,DEL → COK,14:20,17:35,3:15,0,4729,3,15,4
IndiGo,6/3/2019,Delhi,Cochin,DEL → HYD → COK,11:55,22:20,10:25,1,6442,10,25,10
SpiceJet,12/6/2019,Kolkata,Banglore,CCU → BLR,22:20,0:40,2:20,0,3841,2,20,10
Air India,3/6/2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:45,19:15,23:30,2,10441,23,30,5
Multiple carriers,1/6/2019,Delhi,Cochin,DEL → BOM → COK,10:00,21:00,11h,1,13587,11h,30,7
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,14:25,18h,1,11467,18h,30,6
IndiGo,3/3/2019,Chennai,Kolkata,MAA → CCU,13:20,15:35,2:15,0,7295,2,15,9
SpiceJet,1/5/2019,Chennai,Kolkata,MAA → CCU,9:45,12:00,2:15,0,3597,2,15,6
Multiple carriers,9/5/2019,Delhi,Cochin,DEL → BOM → COK,6:40,19:15,12:35,1,7787,12,35,4
IndiGo,6/3/2019,Delhi,Cochin,DEL → BOM → COK,6:40,21:00,14:20,1,14871,14,20,7
IndiGo,15/06/2019,Chennai,Kolkata,MAA → CCU,15:40,18:25,2:45,0,3540,2,45,7
IndiGo,1/6/2019,Delhi,Cochin,DEL → HYD → COK,6:50,22:30,15:40,1,6442,15,40,10
Air Asia,24/06/2019,Banglore,Delhi,BLR → DEL,11:10,13:55,2:45,0,3383,2,45,5
Air Asia,18/04/2019,Kolkata,Banglore,CCU → BLR,22:50,1:20,2:30,0,4409,2,30,8
IndiGo,9/5/2019,Chennai,Kolkata,MAA → CCU,7:55,10:15,2:20,0,3850,2,20,7
Multiple carriers,24/06/2019,Delhi,Cochin,DEL → HYD → COK,13:15,22:30,9:15,1,8018,9,15,8
Jet Airways,1/4/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,15:05,18:40,1,11467,18,40,8
Vistara,6/6/2019,Banglore,Delhi,BLR → DEL,11:30,14:20,2:50,0,4668,2,50,7
Jet Airways,24/06/2019,Delhi,Cochin,DEL → CCU → BOM → COK,17:35,19:00,25:25:00,2,13922,25,25,6
Air India,6/5/2019,Mumbai,Hyderabad,BOM → HYD,6:20,7:40,1:20,0,3625,1,20,7
Air Asia,18/05/2019,Kolkata,Banglore,CCU → BLR,19:55,22:25,2:30,0,5989,2,30,5
IndiGo,21/04/2019,Banglore,Delhi,BLR → DEL,4:00,6:50,2:50,0,4423,2,50,4
Jet Airways,18/06/2019,Delhi,Cochin,DEL → COK,9:50,13:05,3:15,0,9564,3,15,4
Jet Airways,12/6/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,18:15,25:45:00,1,8529,25,45,7
Air India,6/6/2019,Kolkata,Banglore,CCU → BLR,20:45,23:20,2:35,0,4145,2,35,6
IndiGo,3/5/2019,Kolkata,Banglore,CCU → BLR,17:15,19:50,2:35,0,4804,2,35,8
IndiGo,1/6/2019,Delhi,Cochin,DEL → HYD → COK,14:20,22:30,8:10,1,6938,8,10,6
Jet Airways,6/3/2019,Banglore,New Delhi,BLR → BOM → DEL,8:00,7:40,23:40,1,14815,23,40,5
Multiple carriers,6/3/2019,Delhi,Cochin,DEL → BOM → COK,7:30,19:15,11:45,1,15077,11,45,10
Jet Airways,15/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,9:40,19:00,9:20,2,13014,9,20,6
Air India,9/6/2019,Kolkata,Banglore,CCU → IXR → DEL → BLR,5:50,20:25,14:35,2,11201,14,35,10
Jet Airways,6/6/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,18:00,21:35,1,12692,21,35,5
Multiple carriers,1/6/2019,Delhi,Cochin,DEL → HYD → COK,9:45,16:10,6:25,1,9646,6,25,6
Jet Airways,24/05/2019,Delhi,Cochin,DEL → BOM → COK,22:50,4:25,5:35,1,16079,5,35,8
Air India,15/05/2019,Kolkata,Banglore,CCU → BBI → HYD → BLR,9:10,11:05,25:55:00,2,6117,25,55,8
Multiple carriers,9/6/2019,Delhi,Cochin,DEL → BOM → COK,15:15,1:30,10:15,1,6795,10,15,4
Air India,1/6/2019,Mumbai,Hyderabad,BOM → HYD,21:05,22:25,1:20,0,3100,1,20,4
Jet Airways,9/5/2019,Delhi,Cochin,DEL → BOM → COK,2:15,12:35,10:20,1,15851,10,20,8
Vistara,6/6/2019,Chennai,Kolkata,MAA → CCU,7:05,9:20,2:15,0,3687,2,15,7
IndiGo,12/4/2019,Banglore,Delhi,BLR → DEL,16:55,19:55,3h,0,4990,3h,30,6
Jet Airways,9/5/2019,Delhi,Cochin,DEL → BOM → COK,19:15,19:00,23:45,1,15554,23,45,6
Multiple carriers,15/06/2019,Delhi,Cochin,DEL → BOM → COK,6:00,19:15,13:15,1,9526,13,15,7
IndiGo,18/05/2019,Delhi,Cochin,DEL → COK,5:35,8:50,3:15,0,6015,3,15,7
Air India,1/5/2019,Kolkata,Banglore,CCU → BBI → BOM → BLR,12:00,21:50,9:50,2,10676,9,50,9
Jet Airways,27/05/2019,Delhi,Cochin,DEL → BOM → COK,18:15,12:35,18:20,1,12898,18,20,8
Jet Airways,27/05/2019,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,4:25,29:20:00,2,15129,29,20,9
Multiple carriers,21/03/2019,Delhi,Cochin,DEL → BOM → COK,11:30,19:15,7:45,1,13378,7,45,10
SpiceJet,1/6/2019,Kolkata,Banglore,CCU → BLR,9:00,11:25,2:25,0,4174,2,25,6
Multiple carriers,21/05/2019,Delhi,Cochin,DEL → BOM → COK,11:25,19:00,7:35,1,9103,7,35,6
IndiGo,9/6/2019,Chennai,Kolkata,MAA → CCU,7:55,10:15,2:20,0,3850,2,20,7
Vistara,9/6/2019,Delhi,Cochin,DEL → COK,14:40,17:50,3:10,0,6216,3,10,8
Vistara,1/4/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,23:25,6:25,1,8610,6,25,4
Jet Airways,6/6/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,9:45,16:45,1,10539,16,45,8
IndiGo,9/3/2019,Delhi,Cochin,DEL → HYD → COK,11:55,22:20,10:25,1,6674,10,25,8
Multiple carriers,24/06/2019,Delhi,Cochin,DEL → BOM → COK,8:00,21:00,13h,1,7618,13h,30,7
IndiGo,21/04/2019,Banglore,Delhi,BLR → DEL,0:30,3:25,2:55,0,3943,2,55,8
Vistara,24/03/2019,Banglore,New Delhi,BLR → DEL,16:00,18:35,2:35,0,11913,2,35,4
IndiGo,9/3/2019,Banglore,New Delhi,BLR → DEL,18:55,21:45,2:50,0,6860,2,50,10
Jet Airways,12/6/2019,Delhi,Cochin,DEL → IDR → BOM → COK,5:30,19:00,13:30,2,13292,13,30,6
Multiple carriers,6/3/2019,Delhi,Cochin,DEL → BOM → COK,2:15,15:30,13:15,1,17057,13,15,5
Jet Airways,27/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,5:30,19:00,13:30,2,13014,13,30,7
Air India,3/3/2019,Delhi,Cochin,DEL → HYD → BOM → COK,7:05,19:15,36:10:00,2,11552,36,10,4
IndiGo,12/3/2019,Chennai,Kolkata,MAA → CCU,11:35,14:00,2:25,0,6297,2,25,5
IndiGo,24/03/2019,Chennai,Kolkata,MAA → CCU,11:35,14:00,2:25,0,4332,2,25,5
Air India,21/03/2019,Delhi,Cochin,DEL → COK,5:10,8:00,2:50,0,5674,2,50,7
Multiple carriers,21/05/2019,Delhi,Cochin,DEL → BOM → COK,7:05,19:15,12:10,1,10711,12,10,8
Jet Airways,1/4/2019,Kolkata,Banglore,CCU → DEL → BLR,9:35,18:00,8:25,1,11467,8,25,6
Air India,6/5/2019,Kolkata,Banglore,CCU → BOM → COK → BLR,16:50,15:05,22:15,2,12434,22,15,5
Air India,24/06/2019,Delhi,Cochin,DEL → COK,18:05,21:10,3:05,0,5201,3,5,8
Vistara,18/05/2019,Banglore,Delhi,BLR → DEL,17:00,19:35,2:35,0,4878,2,35,8
Jet Airways,6/6/2019,Delhi,Cochin,DEL → JAI → BOM → COK,5:30,4:25,22:55,2,13014,22,55,8
SpiceJet,6/6/2019,Chennai,Kolkata,MAA → CCU,8:20,10:35,2:15,0,3597,2,15,8
Air India,3/3/2019,Banglore,New Delhi,BLR → BOM → IDR → DEL,8:50,11:10,26:20:00,2,12599,26,20,6
Jet Airways,24/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,22:35,27:40:00,1,10844,27,40,4
Jet Airways,21/05/2019,Delhi,Cochin,DEL → BOM → COK,2:15,19:00,16:45,1,12898,16,45,7
IndiGo,21/06/2019,Banglore,Delhi,BLR → DEL,13:00,15:50,2:50,0,3943,2,50,7
Multiple carriers,12/6/2019,Delhi,Cochin,DEL → BOM → COK,13:00,1:30,12:30,1,7198,12,30,7
SpiceJet,18/05/2019,Kolkata,Banglore,CCU → MAA → BLR,15:05,20:20,5:15,1,4963,5,15,6
IndiGo,1/3/2019,Banglore,New Delhi,BLR → DEL,16:55,19:45,2:50,0,12649,2,50,6
Multiple carriers,6/3/2019,Delhi,Cochin,DEL → BOM → COK,8:00,15:30,7:30,1,17267,7,30,10
Jet Airways,9/5/2019,Delhi,Cochin,DEL → BOM → COK,7:05,19:00,11:55,1,12373,11,55,8
Jet Airways,3/3/2019,Banglore,New Delhi,BLR → BOM → DEL,11:40,0:45,13:05,1,13502,13,5,9
Multiple carriers,21/03/2019,Delhi,Cochin,DEL → BOM → COK,11:30,18:50,7:20,1,11622,7,20,6
SpiceJet,3/3/2019,Kolkata,Banglore,CCU → BLR,22:20,0:40,2:20,0,5515,2,20,8
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,14:25,18h,1,9314,18h,30,6
Multiple carriers,3/6/2019,Delhi,Cochin,DEL → BOM → COK,10:20,19:00,8:40,1,11789,8,40,7
IndiGo,6/4/2019,Banglore,Delhi,BLR → DEL,20:00,22:50,2:50,0,4823,2,50,6
Air India,3/6/2019,Delhi,Cochin,DEL → HYD → MAA → COK,13:15,9:25,20:10,2,10467,20,10,6
Multiple carriers,3/6/2019,Delhi,Cochin,DEL → BOM → COK,13:00,21:00,8h,1,7408,8h,30,8
Air India,15/06/2019,Delhi,Cochin,DEL → MAA → COK,6:05,9:25,27:20:00,1,7480,27,20,7
SpiceJet,24/04/2019,Kolkata,Banglore,CCU → BLR,22:20,0:40,2:20,0,3841,2,20,6
SpiceJet,18/05/2019,Chennai,Kolkata,MAA → CCU,17:45,20:05,2:20,0,3543,2,20,5
Air India,24/06/2019,Delhi,Cochin,DEL → RPR → NAG → BOM → COK,5:15,19:15,38h,3,10493,38h,30,6
Multiple carriers,27/05/2019,Delhi,Cochin,DEL → BOM → COK,11:25,19:00,7:35,1,9103,7,35,6
Jet Airways,6/5/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,19:50,5:45,1,10844,5,45,4
IndiGo,9/6/2019,Banglore,Delhi,BLR → DEL,20:00,22:50,2:50,0,4823,2,50,4
Air Asia,24/03/2019,Banglore,New Delhi,BLR → DEL,23:25,2:10,2:45,0,4482,2,45,10
Jet Airways,12/6/2019,Kolkata,Banglore,CCU → BOM → BLR,6:30,10:05,27:35:00,1,8529,27,35,6
Air India,3/3/2019,Delhi,Cochin,DEL → COK,14:10,17:10,3h,0,7931,3h,30,8
Jet Airways,18/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,9:20,14:25,1,9663,14,25,8
Jet Airways,1/6/2019,Delhi,Cochin,DEL → JAI → BOM → COK,9:40,19:00,9:20,2,10368,9,20,6
Air India,18/05/2019,Kolkata,Banglore,CCU → BBI → BOM → BLR,12:00,21:50,9:50,2,10151,9,50,6
SpiceJet,27/05/2019,Chennai,Kolkata,MAA → CCU,17:45,20:05,2:20,0,3543,2,20,4
Multiple carriers,1/6/2019,Delhi,Cochin,DEL → BOM → COK,19:00,1:30,6:30,1,7530,6,30,6
Multiple carriers,9/5/2019,Delhi,Cochin,DEL → HYD → COK,14:55,22:30,7:35,1,6805,7,35,7
GoAir,18/06/2019,Banglore,Delhi,BLR → DEL,7:45,10:40,2:55,0,3419,2,55,6
Air Asia,9/6/2019,Banglore,Delhi,BLR → DEL,23:55,2:45,2:50,0,7120,2,50,8
Jet Airways,21/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,10:55,17:55,1,14151,17,55,6
Air India,21/06/2019,Mumbai,Hyderabad,BOM → HYD,6:20,7:40,1:20,0,3100,1,20,6
Jet Airways,24/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,14:25,21:25,1,12121,21,25,9
SpiceJet,6/5/2019,Mumbai,Hyderabad,BOM → HYD,5:45,7:15,1:30,0,2017,1,30,4
SpiceJet,15/06/2019,Mumbai,Hyderabad,BOM → HYD,5:45,7:15,1:30,0,2647,1,30,7
IndiGo,12/6/2019,Delhi,Cochin,DEL → BLR → COK,17:05,22:25,5:20,1,6147,5,20,9
Jet Airways,1/6/2019,Delhi,Cochin,DEL → BDQ → BOM → COK,18:25,4:25,10h,2,14237,10h,30,6
Jet Airways,12/6/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,9:20,12:10,1,13044,12,10,4
Jet Airways,18/05/2019,Delhi,Cochin,DEL → BOM → COK,2:15,19:00,16:45,1,15554,16,45,8
SpiceJet,9/4/2019,Banglore,Delhi,BLR → DEL,9:30,12:20,2:50,0,4423,2,50,5
Air India,6/6/2019,Delhi,Cochin,DEL → BOM → COK,21:00,7:40,10:40,1,8372,10,40,5
Jet Airways,18/05/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,23:35,27:35:00,1,10844,27,35,8
Vistara,18/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,18:50,25:50:00,1,9555,25,50,5
Air India,15/05/2019,Delhi,Cochin,DEL → HYD → MAA → COK,17:15,9:25,16:10,2,8839,16,10,8
Air India,6/5/2019,Kolkata,Banglore,CCU → BBI → BOM → BLR,12:00,18:30,30:30:00,2,10151,30,30,5
Air India,12/5/2019,Kolkata,Banglore,CCU → BOM → GOI → BLR,9:25,5:35,20:10,2,11432,20,10,9
SpiceJet,15/04/2019,Banglore,Delhi,BLR → DEL,9:30,12:20,2:50,0,4319,2,50,10
Air India,6/6/2019,Kolkata,Banglore,CCU → BBI → BOM → BLR,12:00,18:30,30:30:00,2,9626,30,30,8
Air India,18/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:30,20:25,26:55:00,1,10623,26,55,9
Jet Airways,18/04/2019,Delhi,Cochin,DEL → COK,11:00,14:15,3:15,0,9564,3,15,10
Jet Airways,9/5/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,20:45,6:40,1,14781,6,40,10
Jet Airways,15/05/2019,Banglore,Delhi,BLR → DEL,8:20,11:20,3h,0,7229,3h,30,7
IndiGo,27/06/2019,Delhi,Cochin,DEL → BOM → COK,17:30,1:30,8h,1,5684,8h,30,8
Jet Airways,18/05/2019,Kolkata,Banglore,CCU → BOM → BLR,5:45,9:20,27:35:00,1,14388,27,35,10
SpiceJet,18/04/2019,Banglore,Delhi,BLR → DEL,9:30,12:20,2:50,0,5515,2,50,8
Jet Airways,9/6/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,22:05,25:40:00,1,12692,25,40,5
Jet Airways,1/5/2019,Kolkata,Banglore,CCU → DEL → BLR,9:35,19:10,9:35,1,9314,9,35,6
SpiceJet,15/06/2019,Kolkata,Banglore,CCU → BLR,17:10,19:40,2:30,0,3873,2,30,8
SpiceJet,21/04/2019,Kolkata,Banglore,CCU → BLR,22:20,0:40,2:20,0,4807,2,20,6
Multiple carriers,27/06/2019,Delhi,Cochin,DEL → BOM → COK,9:00,19:15,10:15,1,14848,10,15,7
IndiGo,24/04/2019,Delhi,Cochin,DEL → HYD → COK,5:05,12:10,7:05,1,6171,7,5,8
SpiceJet,24/06/2019,Mumbai,Hyderabad,BOM → HYD,13:15,14:45,1:30,0,1965,1,30,9
Jet Airways,12/6/2019,Kolkata,Banglore,CCU → DEL → BLR,9:35,21:05,11:30,1,10539,11,30,4
Air Asia,1/6/2019,Banglore,Delhi,BLR → DEL,11:10,13:55,2:45,0,4483,2,45,6
Multiple carriers,27/03/2019,Delhi,Cochin,DEL → BOM → COK,6:00,19:15,13:15,1,8371,13,15,10
Jet Airways,6/3/2019,Delhi,Cochin,DEL → BOM → COK,13:55,4:25,14:30,1,15764,14,30,4
Jet Airways,12/5/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,23:35,7:05,1,10844,7,5,7
Air India,18/05/2019,Kolkata,Banglore,CCU → BOM → GOI → BLR,16:50,5:35,12:45,2,11642,12,45,4
IndiGo,12/4/2019,Banglore,Delhi,BLR → DEL,4:00,6:50,2:50,0,4423,2,50,5
Vistara,15/06/2019,Banglore,Delhi,BLR → DEL,9:45,12:35,2:50,0,4878,2,50,10
SpiceJet,9/5/2019,Mumbai,Hyderabad,BOM → HYD,13:15,14:45,1:30,0,2227,1,30,6
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,18:15,25:45:00,1,10844,25,45,6
Air Asia,3/4/2019,Kolkata,Banglore,CCU → BLR,19:55,22:25,2:30,0,4107,2,30,4
Vistara,24/03/2019,Kolkata,Banglore,CCU → DEL → BLR,7:10,10:50,27:40:00,1,11262,27,40,7
Jet Airways,3/6/2019,Delhi,Cochin,DEL → BOM → COK,14:00,12:35,22:35,1,10262,22,35,7
Jet Airways,18/05/2019,Banglore,Delhi,BLR → DEL,15:15,18:10,2:55,0,4544,2,55,8
Jet Airways,24/05/2019,Banglore,Delhi,BLR → DEL,18:55,22:00,3:05,0,6144,3,5,8
GoAir,15/03/2019,Banglore,New Delhi,BLR → DEL,7:45,10:40,2:55,0,5706,2,55,4
Jet Airways,15/03/2019,Banglore,New Delhi,BLR → BDQ → DEL,5:50,12:20,6:30,1,5853,6,30,8
Jet Airways,21/05/2019,Kolkata,Banglore,CCU → BOM → PNQ → BLR,6:30,20:50,14:20,2,10118,14,20,6
Air India,1/5/2019,Kolkata,Banglore,CCU → BOM → AMD → BLR,9:25,5:25,20h,2,14687,20h,30,7
Multiple carriers,27/05/2019,Delhi,Cochin,DEL → BOM → COK,11:30,19:15,7:45,1,9254,7,45,10
Jet Airways,1/6/2019,Delhi,Cochin,DEL → JAI → BOM → COK,9:40,4:25,18:45,2,10368,18,45,7
Jet Airways,6/6/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,20:45,6:40,1,14571,6,40,4
Jet Airways,1/6/2019,Banglore,Delhi,BLR → DEL,15:15,18:10,2:55,0,7229,2,55,5
IndiGo,6/6/2019,Delhi,Cochin,DEL → BOM → COK,6:40,21:00,14:20,1,6093,14,20,6
Multiple carriers,9/3/2019,Delhi,Cochin,DEL → BOM → COK,8:00,21:00,13h,1,16023,13h,30,4
IndiGo,6/6/2019,Chennai,Kolkata,MAA → CCU,14:45,17:05,2:20,0,3597,2,20,7
Jet Airways,24/03/2019,Kolkata,Banglore,CCU → BOM → BLR,6:30,23:25,16:55,1,8824,16,55,8
IndiGo,9/3/2019,Delhi,Cochin,DEL → BLR → COK,2:00,7:45,5:45,1,7060,5,45,7
Jet Airways,24/03/2019,Kolkata,Banglore,CCU → BOM → BLR,13:55,9:15,19:20,1,14231,19,20,6
Jet Airways,24/04/2019,Banglore,Delhi,BLR → DEL,18:55,22:00,3:05,0,4544,3,5,9
Jet Airways,9/3/2019,Delhi,Cochin,DEL → BOM → COK,15:05,18:50,27:45:00,1,16289,27,45,7
IndiGo,3/3/2019,Kolkata,Banglore,CCU → BLR,10:10,12:55,2:45,0,6565,2,45,8
IndiGo,21/06/2019,Chennai,Kolkata,MAA → CCU,14:45,17:05,2:20,0,3597,2,20,9
Air India,6/5/2019,Delhi,Cochin,DEL → MAA → COK,20:40,9:25,12:45,1,7480,12,45,9
Vistara,12/5/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,10:45,17:45,1,9922,17,45,6
Jet Airways,27/05/2019,Banglore,Delhi,BLR → DEL,17:45,20:45,3h,0,7229,3h,30,7
Jet Airways,15/06/2019,Delhi,Cochin,DEL → ATQ → BOM → COK,20:00,12:35,16:35,2,14300,16,35,8
Jet Airways,27/03/2019,Delhi,Cochin,DEL → BOM → COK,2:15,4:25,26:10:00,1,12242,26,10,6
Multiple carriers,24/06/2019,Delhi,Cochin,DEL → BOM → COK,11:25,19:00,7:35,1,10678,7,35,7
Multiple carriers,27/05/2019,Delhi,Cochin,DEL → BOM → COK,8:00,21:00,13h,1,9450,13h,30,8
IndiGo,6/4/2019,Kolkata,Banglore,CCU → BLR,21:25,0:05,2:40,0,4174,2,40,10
Jet Airways,6/4/2019,Banglore,Delhi,BLR → DEL,7:10,10:10,3h,0,4544,3h,30,7
IndiGo,15/05/2019,Kolkata,Banglore,CCU → MAA → BLR,17:35,22:15,4:40,1,5386,4,40,7
Jet Airways,24/05/2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:10,19:00,23:50,2,15129,23,50,10
IndiGo,15/06/2019,Delhi,Cochin,DEL → HYD → COK,14:20,22:30,8:10,1,6412,8,10,4
Jet Airways,27/06/2019,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,4:25,29:20:00,2,15339,29,20,8
Jet Airways,24/03/2019,Banglore,New Delhi,BLR → DEL,2:00,4:45,2:45,0,7229,2,45,8
Vistara,1/6/2019,Banglore,Delhi,BLR → DEL,9:45,12:35,2:50,0,4878,2,50,8
Air Asia,6/4/2019,Kolkata,Banglore,CCU → BLR,10:20,12:55,2:35,0,3807,2,35,5
Jet Airways,18/05/2019,Delhi,Cochin,DEL → BOM → COK,17:30,12:35,19:05,1,12373,19,5,7
Jet Airways,6/6/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,23:35,9:30,1,14571,9,30,8
Jet Airways,12/6/2019,Delhi,Cochin,DEL → BOM → COK,19:45,4:25,8:40,1,10262,8,40,5
Jet Airways,9/6/2019,Delhi,Cochin,DEL → BOM → COK,20:55,19:00,22:05,1,10577,22,5,5
Vistara,6/3/2019,Mumbai,Hyderabad,BOM → DEL → HYD,20:55,22:55,26h,1,12395,26h,30,7
SpiceJet,27/04/2019,Kolkata,Banglore,CCU → BLR,6:55,9:30,2:35,0,3841,2,35,5
Air Asia,3/6/2019,Delhi,Cochin,DEL → BLR → COK,7:55,15:45,7:50,1,8759,7,50,10
IndiGo,21/03/2019,Delhi,Cochin,DEL → BOM → COK,4:45,15:30,10:45,1,7738,10,45,6
IndiGo,18/05/2019,Delhi,Cochin,DEL → BOM → COK,15:00,1:30,10:30,1,7503,10,30,10
IndiGo,3/6/2019,Delhi,Cochin,DEL → BOM → COK,11:25,1:30,14:05,1,5883,14,5,9
Jet Airways,12/6/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,9:45,13:20,1,12692,13,20,6
IndiGo,15/04/2019,Banglore,Delhi,BLR → DEL,8:30,11:20,2:50,0,4823,2,50,7
SpiceJet,27/05/2019,Mumbai,Hyderabad,BOM → HYD,5:45,7:15,1:30,0,2017,1,30,10
Air India,12/6/2019,Delhi,Cochin,DEL → JAI → BOM → COK,12:00,7:40,19:40,2,8603,19,40,5
Jet Airways,21/06/2019,Banglore,Delhi,BLR → DEL,11:10,14:05,2:55,0,5769,2,55,8
Jet Airways,1/4/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,18:15,23:20,1,12681,23,20,10
SpiceJet,24/06/2019,Banglore,Delhi,BLR → DEL,5:55,8:35,2:40,0,3625,2,40,8
IndiGo,9/5/2019,Delhi,Cochin,DEL → BOM → COK,9:15,1:30,16:15,1,8854,16,15,6
IndiGo,15/05/2019,Mumbai,Hyderabad,BOM → HYD,2:35,4:05,1:30,0,2754,1,30,9
Air India,12/6/2019,Delhi,Cochin,DEL → BOM → COK,10:00,19:15,9:15,1,8372,9,15,4
Jet Airways,12/6/2019,Delhi,Cochin,DEL → BOM → COK,16:00,12:35,20:35,1,10262,20,35,6
Air India,3/3/2019,Chennai,Kolkata,MAA → CCU,11:40,13:55,2:15,0,10810,2,15,7
IndiGo,15/06/2019,Chennai,Kolkata,MAA → CCU,5:15,7:40,2:25,0,3540,2,25,5
Jet Airways,6/6/2019,Banglore,Delhi,BLR → DEL,18:55,22:00,3:05,0,8016,3,5,8
